date,open,high,low,close,volume
2020-01-02,5.928333669430895,5.957137107849121,5.877927533796915,5.957137107849121,237536000
2020-01-03,5.837701493917199,5.905489527898822,5.812870682746855,5.86178731918335,205384000
2020-01-06,5.7686732819433395,5.89158508763454,5.742601138143197,5.886370658874512,262636000
2020-01-07,5.91467674815212,6.003322495503562,5.86973321074161,5.957633972167969,314856000
2020-01-08,5.953414011589043,6.0100282182750675,5.913436722472884,5.968809127807617,277108000
2020-01-09,6.054971861692461,6.106619811010042,5.9807280529505515,6.034362316131592,255112000
2020-01-10,6.141381945898443,6.171675359974287,6.052488017299634,6.066641330718994,316296000
2020-01-13,6.149575074900235,6.281922547417349,6.126978749107095,6.256843566894531,319840000
2020-01-14,6.214135687983089,6.239463317637183,6.126979903415702,6.140140533447266,359088000
2020-01-15,6.152802880546791,6.175150562579818,6.071854694268641,6.0976786613464355,263104000
2020-01-16,6.151065142101568,6.187069795920927,6.127724301895055,6.181110382080078,284192000
2020-01-17,6.200230549789076,6.207679936211552,6.142375022038857,6.1898016929626465,253792000
2020-01-21,6.153299881678846,6.1900495201260926,6.122509656861109,6.156527996063232,217916000
2020-01-22,6.201720357984873,6.2968218681187,6.182848958433113,6.210411071777344,239240000
2020-01-23,6.250389431731005,6.2871386039958095,6.161743668888831,6.278696060180664,244516000
2020-01-24,6.393909359136046,6.443570980494994,6.165466753379862,6.219597816467285,373512000
2020-01-27,5.915670782034059,6.015242215037423,5.766438191541949,5.964339256286621,470536000
2020-01-28,6.0301406941602735,6.189553975862552,5.977002775723372,6.15727424621582,310976000
2020-01-29,6.142872452573034,6.178877113475648,6.0572061577627805,6.096935749053955,258848000
2020-01-30,5.999350082914366,6.117047926796072,5.944474498630881,6.103639125823975,290504000
2020-01-31,6.0579516037553045,6.069870434686681,5.829012581248318,5.870728015899658,370420000
2020-02-03,5.852599959031598,5.98693422980452,5.846392374463058,5.96756649017334,255564000
2020-02-04,6.109101537748103,6.155535047308561,6.059191742920374,6.136415004730225,271544000
2020-02-05,6.257093118185327,6.267273804534784,6.143368372698854,6.226551532745361,208220000
2020-02-06,6.260817085167685,6.313209533691406,6.1798688956538586,6.313209533691406,218284000
2020-02-07,6.273233053761534,6.2953325687371064,6.221833281757143,6.247160911560059,189752000
2020-02-10,6.269757213066146,6.530479600799783,6.264790955072942,6.529735088348389,529608000
2020-02-11,6.637746980573556,6.766370000222853,6.575918362337463,6.651900291442871,638556000
2020-02-12,6.70454318700568,6.773821209071166,6.665807226145709,6.767364978790283,374644000
2020-02-13,6.709507635030911,6.7907039916332455,6.682193696334617,6.723660945892334,528016000
2020-02-14,7.132872187223781,7.3243170050003235,7.101585618170038,7.1956939697265625,1041924000
2020-02-18,7.0926467000611995,7.382421632395123,7.073278958095728,7.364046573638916,620164000
2020-02-19,7.486213974968702,7.831857654033963,7.486213974968702,7.81422758102417,694332000
2020-02-20,7.766305522009843,7.854454477073298,7.358584991476206,7.6652445793151855,810052000
2020-02-21,7.553257158608696,7.578336145082304,7.217297345134649,7.3019700050354,768180000
2020-02-24,6.709012016382708,6.999035117860609,6.654632773657176,6.785738945007324,856916000
2020-02-25,6.8607273723321756,6.9225559983296225,6.405332082047458,6.506889820098877,1055496000
2020-02-26,6.507137545574785,6.8396210206918395,6.505648047340765,6.645941257476807,747732000
2020-02-27,6.3331371030939225,6.6337688114067115,6.183815236866364,6.275992393493652,906416000
2020-02-28,6.024056430486508,6.7694234632079855,6.007410040360973,6.710042476654053,1133252000
2020-03-02,6.879739659159656,6.896883166091774,6.484694989717539,6.8680620193481445,890744000
2020-03-03,6.923715128015333,6.983344439079889,6.520968366746117,6.606188774108887,652792000
2020-03-04,6.7132732703781945,7.078254667313152,6.6387362744594425,7.068813323974609,597408000
2020-03-05,6.869799320775565,7.03626464202494,6.745571483242945,6.790045261383057,540328000
2020-03-06,6.610909961054981,6.668303457897392,6.410157592567672,6.6099162101745605,515412000
2020-03-09,5.960453109775377,6.444941989409287,5.917718976759138,6.098097801208496,614160000
2020-03-10,6.373882922902069,6.486681938171387,6.111762534362907,6.486681938171387,580648000
2020-03-11,6.347050458285673,6.375374493338396,6.0267911071692835,6.123688697814941,499964000
2020-03-12,5.601681521561961,5.86653526687341,5.361673438486858,5.374344825744629,816540000
2020-03-13,5.726904246684154,5.988279679616138,5.456336262840261,5.983807563781738,634836000
2020-03-16,5.277446158270043,5.617582281021413,4.820039414726194,4.879668712615967,726972000
2020-03-17,4.991722819638062,5.487392094987451,4.745503441439184,5.398196220397949,833632000
2020-03-18,4.971597169380709,5.216077321382032,4.489096480442115,5.039176940917969,874268000
