date,regime,state_id,state_0,state_1,state_2,state_3,state_4
2011-02-02,Unknown,2,3.3616419223601897e-12,6.504977304206289e-05,0.9999349502235219,0.0,0.0
2011-02-03,Unknown,2,5.320214365506944e-13,5.7932604649014424e-05,0.9999420673949811,0.0,0.0
2011-02-04,Unknown,2,2.5905617306401512e-12,0.000233236135806139,0.9997667638607441,0.0,0.0
2011-02-07,Unknown,2,2.2500644076067322e-12,9.783985296665653e-05,0.9999021601442621,0.0,0.0
2011-02-08,Unknown,2,2.7901787830324187e-13,3.715373994226128e-05,0.9999628462600431,0.0,0.0
2011-02-09,Unknown,2,7.105398545578685e-14,2.5066195575520233e-05,0.9999749338034464,0.0,0.0
2011-02-10,Unknown,2,5.0868447142129805e-14,2.632425027508144e-05,0.9999736757499421,0.0,0.0
2011-02-11,Unknown,2,4.730515240444221e-14,2.168569100103229e-05,0.9999783143089526,0.0,0.0
2011-02-14,Unknown,2,2.109096299687725e-14,1.5765630265634837e-05,0.9999842343701366,0.0,0.0
2011-02-15,Unknown,2,3.5526132425035274e-14,2.357558826969152e-05,0.9999764244108189,0.0,0.0
2011-02-16,Unknown,2,3.347512653425695e-14,2.7988616453342976e-05,0.9999720113834576,0.0,0.0
2011-02-17,Unknown,2,1.9198067096583346e-14,0.00020516137243796934,0.9997948386272049,0.0,0.0
2011-02-18,Unknown,2,7.845479286823762e-14,0.01190002269237232,0.9880999773084324,0.0,0.0
2011-02-22,Sideways,1,5.6977064505261446e-12,0.7838145456596257,0.21618545433555172,0.0,0.0
2011-02-23,Sideways,1,5.501887489400265e-10,0.9750681433158619,0.024931856133473276,0.0,0.0
2011-02-24,Sideways,1,2.7569216661239704e-10,0.9959659881310355,0.004034011593649461,0.0,0.0
2011-02-25,Sideways,1,8.16794425557012e-11,0.9994857332039577,0.0005142667149699047,0.0,0.0
2011-02-28,Sideways,1,5.961322547933962e-11,0.9999231815493804,7.681839081696227e-05,0.0,0.0
2011-03-01,Sideways,1,3.3387171952805026e-10,0.9996016569792713,0.00039834268747710654,0.0,0.0
2011-03-02,Sideways,1,2.73413187827105e-10,0.9993580067237718,0.0006419930031914631,0.0,0.0
2011-03-03,Sideways,1,6.118924913253495e-11,0.9997317946865739,0.00026820525221940756,0.0,0.0
2011-03-04,Sideways,1,7.236526968107806e-11,0.9996846665149656,0.00031533341356561936,0.0,0.0
2011-03-07,Sideways,1,1.156896961934284e-10,0.999918806379727,8.119350418891511e-05,0.0,0.0
2011-03-08,Sideways,1,8.636840325773656e-11,0.9999530903785694,4.690953590935844e-05,0.0,0.0
2011-03-09,Sideways,1,1.2126932230893352e-10,0.9999534664206875,4.653345772548324e-05,0.0,0.0
2011-03-10,Sideways,1,4.0855931608785493e-10,0.9999996975166598,3.020749357439931e-07,0.0,0.0
2011-03-11,Sideways,1,1.3410256488951274e-10,0.9999990773144127,9.225506802531325e-07,0.0,0.0
2011-03-14,Sideways,1,3.1828708081885655e-10,0.9999994590945434,5.405869785788031e-07,0.0,0.0
2011-03-15,Sideways,1,8.983720403771621e-10,0.9999999902956915,8.806544732685234e-09,0.0,0.0
2011-03-16,Sideways,1,9.11911389732477e-09,0.9999999908759492,4.178637956449692e-12,0.0,0.0
2011-03-17,Sideways,1,9.820884814016178e-10,0.9999999989449861,7.261834662512017e-11,0.0,0.0
2011-03-18,Sideways,1,5.756872058793757e-10,0.9999999994215614,3.385902182126261e-12,0.0,0.0
2011-03-21,Sideways,1,1.5475039689386438e-10,0.9999999998453859,8.510567475513448e-14,0.0,0.0
2011-03-22,Sideways,1,3.5453544296612254e-10,0.9999999996434781,1.1940301112688592e-12,0.0,0.0
2011-03-23,Sideways,1,1.2774031441267959e-09,0.9999999987194315,2.2711681183889335e-12,0.0,0.0
2011-03-24,Sideways,1,2.788036234645572e-10,0.9999999997089617,1.2493785502542889e-11,0.0,0.0
2011-03-25,Sideways,1,2.539085446242523e-10,0.9999999996834958,6.184984904403558e-11,0.0,0.0
2011-03-28,Sideways,1,1.8565838542399743e-10,0.999999992953235,6.860415760066038e-09,0.0,0.0
2011-03-29,Sideways,1,1.6737417220990682e-10,0.9999999968240445,3.0079548388788255e-09,0.0,0.0
2011-03-30,Sideways,1,1.5007295252578007e-10,0.9999999590290836,4.082088263209855e-08,0.0,0.0
2011-03-31,Sideways,1,1.582018715224525e-10,0.9999994444480487,5.553929522190554e-07,0.0,0.0
2011-04-01,Sideways,1,2.191919891269855e-10,0.9999964041754613,3.5956054975136406e-06,0.0,0.0
2011-04-04,Sideways,1,3.504114513575451e-10,0.9999950071230204,4.992526132119815e-06,0.0,0.0
2011-04-05,Sideways,1,3.5876626715095983e-10,0.9999634592568928,3.654038425291185e-05,0.0,0.0
2011-04-06,Sideways,1,3.1252939130663107e-10,0.9999025322003983,9.746748652512204e-05,0.0,0.0
2011-04-07,Sideways,1,6.79814680045518e-10,0.9999042480619404,9.575125836757079e-05,0.0,0.0
2011-04-08,Sideways,1,1.328699340811914e-09,0.9990665477223698,0.0009334509484513902,0.0,0.0
2011-04-11,Sideways,1,1.838924582148862e-09,0.9989012659941894,0.0010987321663680997,0.0,0.0
2011-04-12,Sideways,1,5.1624048973525425e-09,0.998993892638261,0.0010061021997773388,0.0,0.0
2011-04-13,Sideways,1,1.4667679221835808e-08,0.995690131559437,0.004309853773045797,0.0,0.0
2011-04-14,Sideways,1,2.0701737870311395e-06,0.9725141438036781,0.027483786023083413,0.0,0.0
2011-04-15,Unknown,2,5.350862648324264e-07,0.4701978723049156,0.5298015926094141,0.0,0.0
2011-04-18,Unknown,2,5.636639742065125e-07,0.22858631128820714,0.7714131250480799,0.0,0.0
2011-04-19,Unknown,2,2.082254334639219e-08,0.011964876998579524,0.9880351021790348,0.0,0.0
2011-04-20,Unknown,2,2.242074123647016e-09,0.0037724171899605847,0.9962275805687264,0.0,0.0
2011-04-21,Unknown,2,5.554039806802852e-10,0.001081182318345593,0.9989188171258911,0.0,0.0
2011-04-25,Unknown,2,3.049935232627931e-11,0.00014328349046641338,0.99985671647815,0.0,0.0
2011-04-26,Unknown,2,5.7761302081873443e-11,0.000953508789855383,0.9990464911520232,0.0,0.0
2011-04-27,Unknown,2,2.522796897442992e-10,0.0006847289670913685,0.9993152707802364,0.0,0.0
2011-04-28,Unknown,2,1.4232378964025077e-11,4.67758598352973e-05,0.9999532241262328,0.0,0.0
2011-04-29,Unknown,2,6.708025392621037e-13,1.1721750839544983e-05,0.9999882782481443,0.0,0.0
2011-05-02,Unknown,2,4.1215438242705915e-13,1.8414954515061203e-05,0.999981585044616,0.0,0.0
2011-05-03,Unknown,2,4.56447961539825e-13,1.0790904941744968e-05,0.9999892090945796,0.0,0.0
2011-05-04,Unknown,2,6.95189123515981e-13,3.5187870989961145e-05,0.9999648121290339,0.0,0.0
2011-05-05,Unknown,2,1.7335996445428737e-11,0.0002712112222165714,0.9997287887607823,0.0,0.0
2011-05-06,Unknown,2,3.942128175654372e-11,0.00013259664911561764,0.9998674033109604,0.0,0.0
2011-05-09,Unknown,2,8.551511893811772e-12,7.383712676863027e-05,0.9999261628648798,0.0,0.0
2011-05-10,Unknown,2,2.8317192347017186e-12,0.00010468457411505894,0.9998953154237077,0.0,0.0
2011-05-11,Unknown,2,3.6290670857694856e-12,0.0006310318745657234,0.9993689681210348,0.0,0.0
2011-05-12,Unknown,2,8.528161399353951e-12,0.006068799431416564,0.9939312005593084,0.0,0.0
2011-05-13,Unknown,2,5.146032213142329e-11,0.05549419692783046,0.9445058030210461,0.0,0.0
2011-05-16,Unknown,2,4.578185349066363e-10,0.3409712489598988,0.6590287505823628,0.0,0.0
2011-05-17,Sideways,1,2.782694895835063e-09,0.8687746758298989,0.1312253213876799,0.0,0.0
2011-05-18,Sideways,1,9.272066310187938e-09,0.9584579287499835,0.04154206197717914,0.0,0.0
2011-05-19,Sideways,1,2.493039021824859e-08,0.9700737222125709,0.029926252856911282,0.0,0.0
2011-05-20,Sideways,1,1.3606135782603066e-08,0.9538926294362756,0.046107356956956086,0.0,0.0
2011-05-23,Sideways,1,2.3950535733373243e-08,0.9628829120867146,0.03711706396363668,0.0,0.0
2011-05-24,Sideways,1,1.7362838428376182e-08,0.9781342988332188,0.0218656838046345,0.0,0.0
2011-05-25,Sideways,1,1.8745056258203103e-08,0.9958416864496795,0.004158294805005645,0.0,0.0
2011-05-26,Sideways,1,2.3363145971318745e-08,0.9995645366175872,0.00043544001989818243,0.0,0.0
2011-05-27,Sideways,1,2.0345578087183318e-08,0.9996957327929642,0.00030424686229336766,0.0,0.0
2011-05-31,Sideways,1,1.3906040163880371e-08,0.9999579236985695,4.206239565664625e-05,0.0,0.0
2011-06-01,Sideways,1,5.026839491145807e-08,0.999999066755189,8.829765624058512e-07,0.0,0.0
2011-06-02,Sideways,1,2.7357472061038143e-08,0.9999965406519359,3.431991271510283e-06,0.0,0.0
2011-06-03,Sideways,1,3.8008524511232056e-08,0.9999985544774506,1.4075141467958397e-06,0.0,0.0
2011-06-06,Sideways,1,6.197612235831232e-08,0.9999998538460311,8.4177179815504e-08,0.0,0.0
2011-06-07,Sideways,1,6.664141101436461e-08,0.9999999331957974,1.629393867940913e-10,0.0,0.0
2011-06-08,Sideways,1,7.590038378574555e-08,0.9999998890289196,3.5070895206379564e-08,0.0,0.0
2011-06-09,Sideways,1,4.755354423158354e-08,0.9999999455194498,6.926297622000464e-09,0.0,0.0
2011-06-10,Sideways,1,1.3628784925111482e-07,0.9999998525017981,1.1211073674524193e-08,0.0,0.0
2011-06-13,Sideways,1,1.5083661704956152e-07,0.9999998433868436,5.775730634485558e-09,0.0,0.0
2011-06-14,Sideways,1,6.10970466850276e-08,0.9999999387509907,1.511333509110183e-10,0.0,0.0
2011-06-15,Sideways,1,3.31649669523583e-07,0.9999996681181624,2.3239874113030792e-10,0.0,0.0
2011-06-16,Sideways,1,2.1268123831038076e-07,0.9999997872983157,2.0307535901167014e-11,0.0,0.0
2011-06-17,Sideways,1,1.8502373012465538e-07,0.9999998149360352,3.933821926159614e-11,0.0,0.0
2011-06-20,Sideways,1,1.3227379684991565e-07,0.9999998677103664,1.506302272193514e-11,0.0,0.0
2011-06-21,Sideways,1,9.558462618336746e-08,0.9999999044157494,2.2734049168979975e-13,0.0,0.0
2011-06-22,Sideways,1,2.0627372067095314e-07,0.9999997936975191,2.933942755964111e-11,0.0,0.0
2011-06-23,Sideways,1,2.9509128774266953e-07,0.9999997047198558,1.8907336063512975e-10,0.0,0.0
2011-06-24,Sideways,1,8.404284445092527e-07,0.9999991592234334,3.4871439734840113e-10,0.0,0.0
2011-06-27,Sideways,1,2.7520703783693847e-07,0.9999997245177308,2.750220949740493e-10,0.0,0.0
2011-06-28,Sideways,1,1.3775128055464375e-07,0.9999998622042863,4.393776655357505e-11,0.0,0.0
2011-06-29,Sideways,1,1.1370853270366835e-07,0.9999998861749255,1.168495621005327e-10,0.0,0.0
2011-06-30,Sideways,1,9.284507322243032e-08,0.9999999043357138,2.819632125514313e-09,0.0,0.0
2011-07-01,Sideways,1,1.6604542166704543e-07,0.9999998339535661,3.047157435858219e-13,0.0,0.0
2011-07-05,Sideways,1,3.338531823429687e-07,0.9999996660899899,5.698254748145736e-11,0.0,0.0
2011-07-06,Sideways,1,4.2158577586006305e-07,0.9999995653198347,1.3095286720904925e-08,0.0,0.0
2011-07-07,Sideways,1,3.279378166057971e-07,0.999999640333109,3.1728827962493894e-08,0.0,0.0
2011-07-08,Sideways,1,8.31457462174354e-07,0.9999990152287256,1.5331291735523787e-07,0.0,0.0
2011-07-11,Sideways,1,3.688063949606647e-06,0.9999962993711312,1.2565104554819e-08,0.0,0.0
2011-07-12,Sideways,1,4.675296234726435e-06,0.9999953108091071,1.3894486721589366e-08,0.0,0.0
2011-07-13,Sideways,1,2.6275557085899024e-06,0.9999973001231477,7.232144125333504e-08,0.0,0.0
2011-07-14,Sideways,1,2.294805964467961e-06,0.9999976532990581,5.189456834653348e-08,0.0,0.0
2011-07-15,Sideways,1,2.293706707151739e-06,0.9999976036116615,1.0268162521894998e-07,0.0,0.0
2011-07-18,Sideways,1,3.0089130302793525e-06,0.9999967177463283,2.7334065311965047e-07,0.0,0.0
2011-07-19,Sideways,1,1.461160494204572e-06,0.9999984315867118,1.0725247423916487e-07,0.0,0.0
2011-07-20,Sideways,1,1.1110331135293615e-06,0.9999984113031929,4.776644629279023e-07,0.0,0.0
2011-07-21,Sideways,1,6.289944607713404e-07,0.99999900519519,3.6581056548358604e-07,0.0,0.0
2011-07-22,Sideways,1,2.3080121612575943e-06,0.9999965167796019,1.1752085636017075e-06,0.0,0.0
2011-07-25,Sideways,1,3.9027560311780234e-05,0.999960856372464,1.1606771507471436e-07,0.0,0.0
2011-07-26,Sideways,1,0.0005103673948945354,0.9994884584414668,1.1741640633797159e-06,0.0,0.0
2011-07-27,Sideways,1,0.004856078585568824,0.9951438924299055,2.8984578005667672e-08,0.0,0.0
2011-07-28,Sideways,1,0.016769245060380557,0.9832306915531891,6.338616283434196e-08,0.0,0.0
2011-07-29,Sideways,1,0.07115187823072588,0.9288481129076268,8.8613460239873e-09,0.0,0.0
2011-08-01,Sideways,1,0.24802986644744407,0.7519701303095455,3.243391667969354e-09,0.0,0.0
2011-08-02,Bull,0,0.8026017073062435,0.19739829269422215,2.714871429905837e-14,0.0,0.0
2011-08-03,Bull,0,0.8931957518419644,0.10680424815890545,2.0392481853775704e-16,0.0,0.0
2011-08-04,Bull,0,0.9999954699244716,4.530076390463532e-06,5.2467017828745685e-37,0.0,0.0
2011-08-05,Bull,0,0.9999999999254214,7.380218307270661e-11,0.0,0.0,0.0
2011-08-08,High-Volatility,4,0.0,0.0,0.0,0.0004617518483068997,0.9995382481521615
2011-08-09,High-Volatility,4,0.0,0.0,0.0,6.967427681678407e-06,0.9999930325727182
2011-08-10,High-Volatility,4,0.0,0.0,0.0,1.7338355439797695e-09,0.9999999982665031
2011-08-11,High-Volatility,4,0.0,0.0,0.0,1.9995269450512199e-10,0.9999999997999112
2011-08-12,High-Volatility,4,0.0,0.0,0.0,9.790286334685961e-11,0.9999999999017746
2011-08-15,High-Volatility,4,0.0,0.0,0.0,8.774889786967846e-10,0.9999999991232471
2011-08-16,High-Volatility,4,0.0,0.0,0.0,2.3492419540509296e-10,0.9999999997653504
2011-08-17,High-Volatility,4,0.0,0.0,0.0,4.4878664945090045e-09,0.9999999955125531
2011-08-18,High-Volatility,4,0.0,0.0,0.0,9.401501295817536e-12,0.999999999990905
2011-08-19,High-Volatility,4,0.0,0.0,0.0,8.06038359616701e-12,0.999999999992724
2011-08-22,High-Volatility,4,0.0,0.0,0.0,9.749714087168154e-13,0.999999999998181
2011-08-23,High-Volatility,4,0.0,0.0,0.0,1.1452167891028263e-14,1.0
2011-08-24,High-Volatility,4,0.0,0.0,0.0,4.136428785051378e-15,1.0
2011-08-25,High-Volatility,4,0.0,0.0,0.0,3.724291426785075e-13,1.0
2011-08-26,High-Volatility,4,0.0,0.0,0.0,1.4918572881700817e-13,1.0
2011-08-29,High-Volatility,4,0.0,0.0,0.0,1.871253240134825e-15,1.0
2011-08-30,High-Volatility,4,0.0,0.0,0.0,1.00988016615337e-15,1.0
2011-08-31,High-Volatility,4,0.0,0.0,0.0,3.974739949483327e-15,1.0
2011-09-01,High-Volatility,4,0.0,0.0,0.0,2.915021084320338e-15,1.0
2011-09-02,High-Volatility,4,0.0,0.0,0.0,1.5340696234161398e-13,1.0
2011-09-06,High-Volatility,4,0.0,0.0,0.0,3.926993136733069e-14,1.0
2011-09-07,High-Volatility,4,0.0,0.0,0.0,2.8588902648737795e-10,0.9999999997144187
2011-09-08,High-Volatility,4,0.0,0.0,0.0,4.0453510751495494e-05,0.9999595464884735
2011-09-09,High-Volatility,4,0.0,0.0,0.0,0.008710272787871346,0.9912897272112512
2011-09-12,Bear,3,0.0,0.0,0.0,0.9163290075855686,0.08367099241397977
2011-09-13,Bear,3,0.0,0.0,0.0,0.9963487661185437,0.0036512338823184837
2011-09-14,Bear,3,0.0,0.0,0.0,0.9999093091081939,9.069089129214462e-05
2011-09-15,Bear,3,0.0,0.0,0.0,0.9999891784958705,1.0821504407919833e-05
2011-09-16,Bear,3,0.0,0.0,0.0,1.0,2.706261054940336e-79
2011-09-19,Bull,0,1.0,2.5291985040284545e-13,0.0,0.0,0.0
2011-09-20,Bull,0,1.0,1.1331921293140194e-15,4.197366049426648e-58,0.0,0.0
2011-09-21,Bull,0,1.0,4.0474896803607416e-18,4.9829592686102446e-61,0.0,0.0
2011-09-22,Bull,0,1.0,1.520069589128231e-17,2.0889379180237843e-58,0.0,0.0
2011-09-23,Bull,0,1.0,8.60357588475286e-16,1.5780940340146925e-54,0.0,0.0
2011-09-26,Bull,0,1.0,3.5363514801592583e-16,8.142210856138657e-57,0.0,0.0
2011-09-27,Bull,0,1.0,2.595432701115285e-15,3.43398711103162e-52,0.0,0.0
2011-09-28,Bull,0,1.0,1.718885966021364e-13,1.047270387120453e-44,0.0,0.0
2011-09-29,Bull,0,1.0,3.0767765491504764e-13,2.8459951243428226e-53,0.0,0.0
2011-09-30,Bull,0,1.0,2.9668584882738163e-15,4.858035712559398e-58,0.0,0.0
2011-10-03,Bull,0,1.0,2.2947560741541137e-17,1.0683534609905776e-59,0.0,0.0
2011-10-04,Bull,0,1.0,3.410079073657531e-16,0.0,0.0,0.0
2011-10-05,Bear,3,0.0,0.0,0.0,1.0,5.628768797283724e-81
2011-10-06,Bull,0,1.0,3.0276315738424093e-15,0.0,0.0,0.0
2011-10-07,Bull,0,1.0,8.344347532610975e-14,0.0,0.0,0.0
2011-10-10,Bear,3,0.0,0.0,0.0,0.9999991815023971,8.18497437163295e-07
2011-10-11,Bear,3,0.0,0.0,0.0,0.9999999632182159,3.678201123166952e-08
2011-10-12,Bear,3,0.0,0.0,0.0,1.0,6.63886995739584e-82
2011-10-13,Bull,0,1.0,1.7922503911301014e-15,0.0,0.0,0.0
2011-10-14,Bull,0,1.0,4.861546415523853e-16,0.0,0.0,0.0
2011-10-17,Bear,3,0.0,0.0,0.0,0.9999996031693504,3.968304089373331e-07
2011-10-18,Bear,3,0.0,0.0,0.0,0.9999999297524507,7.024679793075768e-08
2011-10-19,Bear,3,0.0,0.0,0.0,1.0,3.266314812600937e-81
2011-10-20,Bull,0,1.0,3.86504988006865e-16,0.0,0.0,0.0
2011-10-21,Bull,0,1.0,1.7367646603066127e-18,6.681174380960993e-51,0.0,0.0
2011-10-24,Bull,0,1.0,4.1597254658765016e-17,1.728013511123253e-49,0.0,0.0
2011-10-25,Bull,0,1.0,2.293189157232697e-17,5.312875191295756e-44,0.0,0.0
2011-10-26,Bull,0,1.0,7.073066722875838e-17,6.467457888470618e-46,0.0,0.0
2011-10-27,Bull,0,1.0,1.83967220514977e-18,1.218028223405476e-52,0.0,0.0
2011-10-28,Bull,0,1.0,8.574974253531386e-19,1.8996889623063043e-48,0.0,0.0
2011-10-31,Bull,0,1.0,1.159552893643413e-18,4.558538609147093e-52,0.0,0.0
2011-11-01,Bull,0,1.0,1.8723452036488534e-19,4.552176459118556e-61,0.0,0.0
2011-11-02,Bull,0,1.0,1.2828689508654676e-17,4.616831266889017e-53,0.0,0.0
2011-11-03,Bull,0,1.0,1.3386486422263915e-19,9.792740412242412e-54,0.0,0.0
2011-11-04,Bull,0,1.0,2.2312185693247492e-18,1.6477684181953223e-46,0.0,0.0
2011-11-07,Bull,0,1.0,1.6376042528264326e-16,1.1875127451738953e-41,0.0,0.0
2011-11-08,Bull,0,1.0,2.5820199630801105e-14,1.4978809745067054e-41,0.0,0.0
2011-11-09,Bull,0,1.0,2.4524657516296774e-17,4.776418145517329e-50,0.0,0.0
2011-11-10,Bull,0,1.0,1.9795784212076333e-17,2.890700263910616e-45,0.0,0.0
2011-11-11,Bull,0,1.0,2.403282463263169e-17,2.9563921408409676e-46,0.0,0.0
